Driver,LapNumber,LapTime,Compound,TyreLife,Year,EventName,RoundNumber,SessionType
RUS,16.0,0 days 00:02:07.912000,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,FP3
RUS,17.0,,SOFT,10.0,2023,Saudi Arabian Grand Prix,2,FP3
RUS,18.0,0 days 00:02:22.526000,SOFT,11.0,2023,Saudi Arabian Grand Prix,2,FP3
RUS,19.0,,SOFT,12.0,2023,Saudi Arabian Grand Prix,2,FP3
BOT,1.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,FP3
BOT,2.0,0 days 00:01:32.117000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,FP3
BOT,3.0,0 days 00:02:02.676000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,FP3
BOT,4.0,0 days 00:01:31.167000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,FP3
BOT,5.0,0 days 00:02:03.901000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,FP3
BOT,6.0,0 days 00:01:31.198000,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,FP3
BOT,7.0,0 days 00:02:00.727000,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,FP3
BOT,8.0,0 days 00:02:19.691000,SOFT,8.0,2023,Saudi Arabian Grand Prix,2,FP3
BOT,9.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,FP3
BOT,10.0,0 days 00:01:45.101000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,FP3
BOT,11.0,0 days 00:01:30.317000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,FP3
BOT,12.0,0 days 00:01:59.153000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,FP3
BOT,13.0,0 days 00:01:31.362000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,FP3
BOT,14.0,0 days 00:02:10.043000,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,FP3
BOT,15.0,,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,FP3
BOT,16.0,0 days 00:01:34.994000,SOFT,8.0,2023,Saudi Arabian Grand Prix,2,FP3
BOT,17.0,0 days 00:01:36.417000,SOFT,9.0,2023,Saudi Arabian Grand Prix,2,FP3
BOT,18.0,0 days 00:01:35.173000,SOFT,10.0,2023,Saudi Arabian Grand Prix,2,FP3
BOT,19.0,0 days 00:02:08.804000,SOFT,11.0,2023,Saudi Arabian Grand Prix,2,FP3
BOT,20.0,0 days 00:02:08.513000,SOFT,12.0,2023,Saudi Arabian Grand Prix,2,FP3
PIA,1.0,,MEDIUM,1.0,2023,Saudi Arabian Grand Prix,2,FP3
PIA,2.0,0 days 00:01:32.531000,MEDIUM,2.0,2023,Saudi Arabian Grand Prix,2,FP3
PIA,3.0,0 days 00:01:32.506000,MEDIUM,3.0,2023,Saudi Arabian Grand Prix,2,FP3
PIA,4.0,0 days 00:02:13.142000,MEDIUM,4.0,2023,Saudi Arabian Grand Prix,2,FP3
PIA,5.0,0 days 00:01:31.161000,MEDIUM,5.0,2023,Saudi Arabian Grand Prix,2,FP3
PIA,6.0,0 days 00:02:22.579000,MEDIUM,6.0,2023,Saudi Arabian Grand Prix,2,FP3
PIA,7.0,0 days 00:01:31.168000,MEDIUM,7.0,2023,Saudi Arabian Grand Prix,2,FP3
PIA,8.0,0 days 00:01:34.065000,MEDIUM,8.0,2023,Saudi Arabian Grand Prix,2,FP3
PIA,9.0,0 days 00:01:33.066000,MEDIUM,9.0,2023,Saudi Arabian Grand Prix,2,FP3
PIA,10.0,0 days 00:01:33.003000,MEDIUM,10.0,2023,Saudi Arabian Grand Prix,2,FP3
PIA,11.0,0 days 00:01:32.864000,MEDIUM,11.0,2023,Saudi Arabian Grand Prix,2,FP3
PIA,12.0,0 days 00:01:36.077000,MEDIUM,12.0,2023,Saudi Arabian Grand Prix,2,FP3
PIA,13.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,FP3
PIA,14.0,0 days 00:01:52.337000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,FP3
PIA,15.0,0 days 00:01:30.029000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,FP3
PIA,16.0,0 days 00:02:18.090000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,FP3
PIA,17.0,0 days 00:01:29.698000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,FP3
PIA,18.0,0 days 00:02:15.239000,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,FP3
PIA,19.0,0 days 00:01:30.231000,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,FP3
PIA,20.0,0 days 00:01:54.061000,SOFT,8.0,2023,Saudi Arabian Grand Prix,2,FP3
PIA,21.0,,MEDIUM,13.0,2023,Saudi Arabian Grand Prix,2,FP3
PIA,22.0,0 days 00:02:22.647000,MEDIUM,14.0,2023,Saudi Arabian Grand Prix,2,FP3
PIA,23.0,0 days 00:02:24.913000,MEDIUM,15.0,2023,Saudi Arabian Grand Prix,2,FP3
PER,1.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
PER,2.0,0 days 00:01:29.261000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
PER,3.0,,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
PER,4.0,0 days 00:01:55.536000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
PER,5.0,,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,Q
PER,6.0,0 days 00:01:29.244000,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,Q
PER,7.0,0 days 00:02:03.249000,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,Q
PER,8.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
PER,9.0,0 days 00:01:28.874000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
PER,10.0,0 days 00:02:12.436000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
PER,11.0,,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
PER,12.0,0 days 00:01:28.635000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,Q
PER,13.0,0 days 00:02:01.862000,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,Q
PER,14.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
PER,15.0,0 days 00:01:28.265000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
PER,16.0,0 days 00:01:49.120000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
PER,17.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
PER,18.0,0 days 00:02:05.726000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
LEC,1.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
LEC,2.0,0 days 00:01:30.073000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
LEC,3.0,,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
LEC,4.0,0 days 00:01:29.376000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
LEC,5.0,,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,Q
LEC,6.0,0 days 00:02:12.848000,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,Q
LEC,7.0,0 days 00:02:15.716000,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,Q
LEC,8.0,0 days 00:01:33.164000,SOFT,8.0,2023,Saudi Arabian Grand Prix,2,Q
LEC,9.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
LEC,10.0,0 days 00:01:29.068000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
LEC,11.0,,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
LEC,12.0,0 days 00:01:28.903000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
LEC,13.0,0 days 00:01:54.898000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,Q
LEC,14.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
LEC,15.0,0 days 00:01:28.757000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
LEC,16.0,0 days 00:01:55.354000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
LEC,17.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
LEC,18.0,0 days 00:01:28.420000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
LEC,19.0,0 days 00:02:01.139000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
ALO,1.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
ALO,2.0,0 days 00:01:48.756000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
ALO,3.0,0 days 00:01:29.404000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
ALO,4.0,0 days 00:02:01.762000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
ALO,5.0,0 days 00:01:51.508000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,Q
ALO,6.0,0 days 00:01:29.298000,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,Q
ALO,7.0,0 days 00:02:02.711000,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,Q
ALO,8.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
ALO,9.0,0 days 00:01:28.757000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
ALO,10.0,0 days 00:01:58.270000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
ALO,11.0,,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
ALO,12.0,0 days 00:01:40.287000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,Q
ALO,13.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
ALO,14.0,0 days 00:01:28.925000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
ALO,15.0,0 days 00:01:49.326000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
ALO,16.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
ALO,17.0,0 days 00:01:28.730000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
ALO,18.0,0 days 00:02:09.785000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
RUS,1.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
RUS,2.0,0 days 00:01:29.994000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
RUS,3.0,0 days 00:02:26.458000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
RUS,4.0,0 days 00:01:29.592000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
RUS,5.0,0 days 00:02:04.402000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,Q
RUS,6.0,,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,Q
RUS,7.0,0 days 00:01:57.679000,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,Q
RUS,8.0,,SOFT,8.0,2023,Saudi Arabian Grand Prix,2,Q
RUS,9.0,0 days 00:01:29.512000,SOFT,9.0,2023,Saudi Arabian Grand Prix,2,Q
RUS,10.0,0 days 00:01:59.135000,SOFT,10.0,2023,Saudi Arabian Grand Prix,2,Q
RUS,11.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
RUS,12.0,0 days 00:01:29.132000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
RUS,13.0,0 days 00:02:16.903000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
RUS,14.0,0 days 00:01:29.284000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
RUS,15.0,0 days 00:01:57.128000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,Q
RUS,16.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
RUS,17.0,0 days 00:01:28.872000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
RUS,18.0,0 days 00:01:53.225000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
RUS,19.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
RUS,20.0,0 days 00:01:28.857000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
RUS,21.0,0 days 00:02:05.828000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
SAI,1.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
SAI,2.0,0 days 00:01:31.093000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
SAI,3.0,,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
SAI,4.0,0 days 00:01:29.729000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
SAI,5.0,,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,Q
SAI,6.0,0 days 00:01:49.972000,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,Q
SAI,7.0,0 days 00:02:16.754000,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,Q
SAI,8.0,0 days 00:01:29.411000,SOFT,8.0,2023,Saudi Arabian Grand Prix,2,Q
SAI,9.0,0 days 00:02:02.589000,SOFT,9.0,2023,Saudi Arabian Grand Prix,2,Q
SAI,10.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
SAI,11.0,0 days 00:01:29.900000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
SAI,12.0,,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
SAI,13.0,0 days 00:01:53.458000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
SAI,14.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
SAI,15.0,0 days 00:01:59.962000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
SAI,16.0,0 days 00:01:28.957000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
SAI,17.0,0 days 00:02:04.070000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
SAI,18.0,,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,Q
SAI,19.0,0 days 00:01:29.322000,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,Q
SAI,20.0,0 days 00:02:03.430000,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,Q
SAI,21.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
SAI,22.0,0 days 00:02:01.428000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
SAI,23.0,0 days 00:01:28.931000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
SAI,24.0,0 days 00:02:06.142000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
STR,1.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
STR,2.0,0 days 00:01:30.351000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
STR,3.0,0 days 00:02:17.419000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
STR,4.0,0 days 00:01:29.913000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
STR,5.0,,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,Q
STR,6.0,0 days 00:01:29.335000,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,Q
STR,7.0,0 days 00:02:01.722000,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,Q
STR,8.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
STR,9.0,0 days 00:01:29.250000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
STR,10.0,0 days 00:01:58.294000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
STR,11.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
STR,12.0,0 days 00:01:29.263000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
STR,13.0,0 days 00:02:10.071000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
STR,14.0,0 days 00:01:28.962000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
STR,15.0,0 days 00:02:00.345000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,Q
STR,16.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
STR,17.0,0 days 00:01:29.017000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
STR,18.0,0 days 00:02:26.189000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
STR,19.0,0 days 00:01:28.945000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
STR,20.0,0 days 00:02:04.537000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,Q
OCO,1.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
OCO,2.0,0 days 00:01:43.789000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
OCO,3.0,0 days 00:01:30.299000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
OCO,4.0,0 days 00:02:13.418000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
OCO,5.0,0 days 00:01:45.294000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,Q
OCO,6.0,0 days 00:01:53.250000,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,Q
OCO,7.0,0 days 00:01:29.707000,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,Q
OCO,8.0,0 days 00:02:01.179000,SOFT,8.0,2023,Saudi Arabian Grand Prix,2,Q
OCO,9.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
OCO,10.0,0 days 00:01:29.487000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
OCO,11.0,0 days 00:01:56.196000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
OCO,12.0,0 days 00:01:29.507000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
OCO,13.0,0 days 00:01:41.162000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,Q
OCO,14.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
OCO,15.0,0 days 00:01:47.836000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
OCO,16.0,0 days 00:01:29.255000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
OCO,17.0,0 days 00:01:58.683000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
OCO,18.0,,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,Q
OCO,19.0,0 days 00:01:29.285000,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,Q
OCO,20.0,0 days 00:01:53.896000,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,Q
OCO,21.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
OCO,22.0,0 days 00:01:43.015000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
OCO,23.0,0 days 00:01:29.078000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
OCO,24.0,0 days 00:02:07.268000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
HAM,1.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
HAM,2.0,0 days 00:01:30.157000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
HAM,3.0,0 days 00:02:26.247000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
HAM,4.0,0 days 00:01:29.689000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
HAM,5.0,0 days 00:02:03.056000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,Q
HAM,6.0,,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,Q
HAM,7.0,0 days 00:01:48.491000,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,Q
HAM,8.0,,SOFT,8.0,2023,Saudi Arabian Grand Prix,2,Q
HAM,9.0,0 days 00:01:29.695000,SOFT,9.0,2023,Saudi Arabian Grand Prix,2,Q
HAM,10.0,0 days 00:01:47.849000,SOFT,10.0,2023,Saudi Arabian Grand Prix,2,Q
HAM,11.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
HAM,12.0,0 days 00:01:29.374000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
HAM,13.0,0 days 00:02:07.369000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
HAM,14.0,0 days 00:01:29.448000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
HAM,15.0,0 days 00:01:52.057000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,Q
HAM,16.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
HAM,17.0,0 days 00:01:29.223000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
HAM,18.0,0 days 00:01:42.355000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
HAM,19.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
HAM,20.0,0 days 00:01:29.248000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
HAM,21.0,0 days 00:02:06.852000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
PIA,1.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
PIA,2.0,0 days 00:01:30.600000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
PIA,3.0,,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
PIA,4.0,0 days 00:01:30.124000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
PIA,5.0,0 days 00:01:47.284000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,Q
PIA,6.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
PIA,7.0,0 days 00:01:30.871000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
PIA,8.0,0 days 00:01:57.231000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
PIA,9.0,0 days 00:01:29.706000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
PIA,10.0,0 days 00:01:54.172000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,Q
PIA,11.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
PIA,12.0,0 days 00:01:29.819000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
PIA,13.0,0 days 00:01:55.321000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
PIA,14.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
PIA,15.0,0 days 00:01:30.660000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
PIA,16.0,0 days 00:02:09.652000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
PIA,17.0,0 days 00:01:29.378000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
PIA,18.0,0 days 00:01:51.623000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,Q
PIA,19.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
PIA,20.0,0 days 00:01:29.710000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
PIA,21.0,0 days 00:02:18.906000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
PIA,22.0,0 days 00:01:29.243000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
PIA,23.0,0 days 00:02:04.107000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,Q
GAS,1.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
GAS,2.0,0 days 00:01:39.247000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
GAS,3.0,0 days 00:01:30.631000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
GAS,4.0,0 days 00:02:03.181000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
GAS,5.0,0 days 00:01:49.001000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,Q
GAS,6.0,0 days 00:01:54.905000,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,Q
GAS,7.0,0 days 00:01:29.890000,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,Q
GAS,8.0,0 days 00:01:58.175000,SOFT,8.0,2023,Saudi Arabian Grand Prix,2,Q
GAS,9.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
GAS,10.0,0 days 00:01:42.580000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
GAS,11.0,0 days 00:01:29.722000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
GAS,12.0,0 days 00:01:52.069000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
GAS,13.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
GAS,14.0,0 days 00:01:53.360000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
GAS,15.0,0 days 00:01:29.411000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
GAS,16.0,0 days 00:01:59.089000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
GAS,17.0,,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,Q
GAS,18.0,0 days 00:01:29.655000,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,Q
GAS,19.0,0 days 00:01:44.210000,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,Q
GAS,20.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
GAS,21.0,0 days 00:01:39.235000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
GAS,22.0,0 days 00:01:29.357000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
GAS,23.0,0 days 00:02:03.398000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
HUL,1.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
HUL,2.0,0 days 00:01:29.875000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
HUL,3.0,0 days 00:02:26.542000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
HUL,4.0,0 days 00:01:29.787000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
HUL,5.0,0 days 00:01:49.259000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,Q
HUL,6.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
HUL,7.0,0 days 00:01:40.050000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,Q
HUL,8.0,0 days 00:02:21.987000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,Q
HUL,9.0,0 days 00:01:29.547000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,Q
HUL,10.0,0 days 00:01:55.850000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,Q
HUL,11.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,Q
